amount,term_ 36 months,rate,payment,grade_A,grade_B,grade_C,grade_D,grade_E,grade_F,grade_G,length_sub 1 year,length_1 year,length_10 plus years,length_2 years,length_3 years,length_4 years,length_5 years,length_6 years,length_7 years,length_8 years,length_9 years,length_n/a,home_MORTGAGE,home_OWN,home_RENT,income,verified_Not Verified,verified_Source Verified,verified_Verified,status_Bad,reason_credit_card,reason_debt_consolidation,reason_home_improvement,reason_other,debtIncRat,delinq2yr,inq6mth,openAcc,pubRec,revolRatio,totalAcc,totalBal,totalRevLim,accOpen24,avgBal,bcOpen,bcRatio,totalLim,totalRevBal,totalBcLim,totalIlLim
10000,0,0.12,222.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,68000,0,1,0,1,0,1,0,0,17.15,0,0,6,1,0.49,25,81900,9100,5,13650,3673,54.7,88599,81900,8100,79499
21600,0,0.19,554.99,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,54000,0,0,1,1,0,1,0,0,26.71,0,1,11,0,0.59,20,41278,42100,8,3753,11327,52,59331,41278,23600,17231
24000,0,0.19,616.65,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,99000,0,1,0,1,1,0,0,0,14.78,0,3,21,1,0.61,38,213327,20400,8,10158,2390,82.3,245643,116226,13500,101597
15000,0,0.18,382.95,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,65000,1,0,0,1,0,1,0,0,27.16,0,0,15,0,0.44,37,141538,43400,4,9436,3022,68.2,182708,54914,9500,45571
10000,1,0.13,337.81,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,120000,1,0,0,1,0,1,0,0,29.29,0,1,31,0,0.54,51,442554,84900,9,14276,19952,62.5,556420,85386,53200,58920
8325,1,0.13,280.47,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,41800,1,0,0,1,0,1,0,0,26.21,0,2,16,2,0.36,29,145429,14200,9,9089,8062,35.5,163341,30752,12500,30039
3000,1,0.14,102.51,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,65000,1,0,0,1,0,1,0,0,5.61,0,0,6,0,0.13,10,8225,11600,5,1371,166,83.4,21395,8225,1000,9795
9900,1,0.18,355.78,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,29139.12,0,0,1,1,0,0,1,0,29.65,0,0,7,0,0.8,17,21659,16400,2,3094,145,97.8,25049,21659,6500,8649
13150,0,0.19,341.05,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,120000,0,0,1,1,0,0,0,1,10.36,0,0,13,1,0.6,19,339162,10700,6,26089,750,86.6,379904,34412,5600,46669
25000,1,0.25,987.4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,95000,0,1,0,1,0,0,0,1,12.01,0,0,4,0,0.39,5,34914,16400,3,8729,9979,39.2,47483,34914,16400,31083
12000,1,0.12,395.89,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,61000,1,0,0,1,0,1,0,0,20.91,0,0,13,0,0.44,19,33793,48600,6,2599,15630,43,73729,33793,27400,25129
6250,1,0.18,226.74,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,23000,0,0,1,1,0,1,0,0,11.53,0,1,9,0,0,19,10189,13800,4,1132,6000,0,23965,10189,6000,10165
16150,1,0.14,553.23,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,45000,1,0,0,1,0,1,0,0,23.27,0,1,17,0,0.82,32,75805,18500,3,4459,1299,91,86129,75805,14400,67629
10225,0,0.22,283.28,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,28560,0,1,0,1,1,0,0,0,8.4,1,2,12,1,0.32,16,58921,14400,4,4910,1997,60.8,85755,22017,5100,17355
8800,1,0.12,290.32,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,35000,1,0,0,1,0,1,0,0,10.96,0,2,9,0,0.28,20,9897,35900,4,1100,8655,44.2,35900,9897,15500,0
11200,0,0.16,274.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,47000,0,1,0,1,0,1,0,0,24.13,0,0,6,0,0.92,11,39595,4500,4,7919,190,93.7,46500,39595,3000,42000
13500,1,0.12,445.37,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,105000,0,1,0,1,1,0,0,0,12.82,0,1,14,0,0.89,15,30769,19100,2,2198,1193,70.9,53657,30769,4100,34557
18900,1,0.17,669.62,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,45000,0,0,1,1,1,0,0,0,29.39,0,1,10,0,0.66,19,137181,45100,3,13718,15323,66,170100,42806,45100,15000
24000,1,0.1,779.95,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,72000,0,1,0,1,0,1,0,0,14.82,0,0,12,0,0.7,27,39017,32000,2,3902,5094,81.2,49389,39017,27100,17389
12000,1,0.12,401.39,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,126000,0,1,0,1,0,1,0,0,9.91,1,1,12,1,0.52,26,311153,11000,7,28287,341,88.6,333578,63044,3000,56487
12000,0,0.12,264.94,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,40000,1,0,0,1,1,0,0,0,16.41,0,0,11,0,0.47,27,152914,55500,4,15291,11315,66.2,185678,25873,33500,0
30000,0,0.12,673.27,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,80000,0,0,1,1,0,1,0,0,24.87,1,0,13,0,0.47,37,190144,75100,3,14626,34375,49.3,250706,67840,67800,48206
5000,1,0.12,167.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,28800,0,0,1,1,0,0,0,1,29.52,0,0,12,0,0.66,24,20098,15800,4,1675,0,100.2,33299,17714,10400,7599
21750,0,0.2,570.45,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,64000,0,1,0,1,0,0,0,1,12.06,0,0,17,0,0.44,36,63868,42800,3,3992,10231,64.7,79318,63868,29000,36518
1000,1,0.12,33.36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,14500,0,1,0,1,0,0,0,1,11.67,0,5,11,0,0.15,15,2018,12780,7,201,1758,14,12780,2018,10550,0
10000,0,0.14,232.58,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,55000,0,1,0,1,1,0,0,0,7.88,0,0,4,0,0.47,13,113759,6500,2,28440,3445,47,124793,12219,6500,10000
15000,1,0.16,531,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,55000,0,0,1,1,0,1,0,0,19.49,0,3,21,1,0.48,49,38457,29200,10,2564,4862,71.9,58345,38457,17300,29145
14400,0,0.18,367.24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,120000,0,0,1,1,0,0,0,1,26.55,0,1,22,0,0.3,54,353765,44400,12,16080,22253,34.9,415131,162986,35500,158877
18000,0,0.18,461.9,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,45000,0,1,0,1,0,1,0,0,21.15,2,1,10,0,0.57,17,27340,12800,5,3038,44,98.2,54077,27340,2500,41277
14000,0,0.17,344.56,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,63000,0,0,1,1,1,0,0,0,39.24,0,1,14,4,0.44,28,74838,17500,11,5757,1188,64,94181,74838,3300,76681
1500,1,0.16,52.45,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30000,1,0,0,1,0,1,0,0,18.12,2,2,11,0,0.43,36,60172,18700,3,6017,6655,50.3,73540,60172,13400,54840
20000,0,0.11,439.76,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,53000,1,0,0,1,0,1,0,0,25.07,0,1,9,0,0.37,28,189517,53900,4,21057,16971,52.3,243547,30936,35600,22147
15000,0,0.18,382.95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,46500,0,1,0,1,0,1,0,0,21.39,1,0,12,0,0.67,27,134269,13800,11,12206,2473,68.3,149948,75048,7800,74488
12600,1,0.14,430.58,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,62500,0,1,0,1,0,1,0,0,16.55,0,0,7,0,0.39,13,31251,13800,4,4464,6340,28,43979,31251,8800,30179
9000,1,0.14,307.56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,42171.16,0,0,1,1,1,0,0,0,23.82,1,1,11,1,0.79,37,29464,11300,6,2679,1710,82.7,34117,29464,9900,22817
9600,1,0.13,325.09,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,103000,0,0,1,1,0,1,0,0,19.33,0,1,15,0,0.75,21,275543,32100,13,18370,5259,81.6,294263,79504,28600,63163
3550,1,0.14,121.32,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,60000,0,0,1,1,0,1,0,0,30.14,0,1,15,0,0.52,39,59372,44400,4,4241,4501,79.5,126790,49050,22000,30542
14000,0,0.17,349,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,84133,0,1,0,1,0,0,0,1,25.77,3,2,20,0,0.43,54,273262,31500,5,13663,11856,40.1,322470,80811,19800,78970
18000,0,0.24,518.66,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,50000,0,1,0,1,0,1,0,0,32.55,0,1,16,0,0.85,24,39657,16000,6,2479,428,95.1,44894,39657,8700,28894
5000,1,0.12,166.77,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65000,1,0,0,1,0,1,0,0,19.55,0,0,27,0,0.56,45,91463,31100,6,3518,3412,81.4,106687,91463,18300,75587
17550,0,0.17,436.07,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,40000,0,0,1,1,0,1,0,0,15.3,0,1,9,0,0.52,23,125585,42800,5,17941,12752,54.8,147300,22443,28200,0
7000,1,0.1,225.84,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,35000,1,0,0,1,0,1,0,0,10.01,1,0,9,0,0.57,12,6569,11500,2,730,1900,72.9,11500,6569,7000,0
21000,0,0.15,497.94,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,75000,0,1,0,1,1,0,0,0,22.44,0,0,15,0,0.87,22,29847,20000,6,1990,274,95.3,55206,29847,5800,35206
15875,1,0.26,635.99,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,74880,0,0,1,1,0,0,0,1,8.16,0,0,4,0,0.57,6,19935,9000,3,4984,915,54.2,24000,19935,2000,15000
24000,1,0.09,765.1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,105000,1,0,0,1,1,0,0,0,12.79,0,0,6,0,0.87,19,191748,30900,2,31958,2500,86.2,208106,57181,13900,34306
4000,1,0.12,133.42,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,54377,0,0,1,1,0,0,0,1,32.75,0,1,10,0,0.55,23,97342,22800,6,9734,3712,51.2,146634,46689,7600,53134
12675,1,0.17,449.07,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,65000,1,0,0,1,0,1,0,0,25.52,1,0,8,2,0.37,24,61297,5150,5,8756,800,65,66698,61297,2400,61548
12600,0,0.18,317.02,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60000,0,1,0,1,1,0,0,0,12.06,0,0,5,1,0.56,15,21479,10800,3,4296,4005,45.1,33879,21479,7300,23079
13000,0,0.16,313.45,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,40000,0,1,0,1,1,0,0,0,13.17,0,1,11,0,0.63,12,14929,23700,6,1357,6554,66.9,23700,14929,19800,0
24000,1,0.07,743.91,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,325000,0,0,1,1,0,1,0,0,16.36,0,1,15,0,0.34,25,750964,42500,8,50064,24073,36.6,932105,104864,38000,128487
18000,1,0.12,601.22,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,86000,1,0,0,1,0,1,0,0,7.3,0,0,4,0,0.92,6,21253,23100,2,5313,279,98.6,23100,21253,19600,0
35000,0,0.19,911.59,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,85000,0,0,1,1,0,1,0,0,21.4,0,0,7,1,0.46,22,46321,15400,2,6617,4506,60.8,71264,46321,11500,55864
15775,1,0.07,484.79,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,90500,0,0,1,1,0,1,0,0,18.02,0,1,9,0,0.36,29,318094,46800,5,35344,18892,34.9,361778,46806,29000,35000
22000,1,0.13,741.17,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,72000,1,0,0,1,1,0,0,0,22.9,0,2,15,0,0.52,34,49414,62200,4,3294,5074,85.7,80200,49414,35500,18000
14375,0,0.22,396.95,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,40000,0,1,0,1,0,1,0,0,32.4,0,0,14,1,0.57,25,27387,41500,4,2107,4835,80.9,56395,27387,25300,14895
15000,1,0.16,524.48,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,40000,0,1,0,1,0,1,0,0,26.34,0,0,12,0,0.72,19,42309,18600,4,3846,2575,76.8,50494,42309,11100,31894
18000,0,0.18,459.44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,62000,0,0,1,1,0,1,0,0,22.94,0,0,22,1,0.44,44,98017,28500,10,4455,6433,56.5,127201,43255,14800,41283
5325,1,0.18,191.37,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,100000,1,0,0,1,0,1,0,0,29.41,0,0,6,0,0.8,10,85281,9750,6,14213,2250,86,107456,85281,6750,97706
11925,1,0.16,416.96,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34000,0,1,0,1,0,1,0,0,35.9,0,0,21,0,0.47,27,31057,37200,8,1553,17035,42.3,64848,31057,29500,27595
21600,0,0.13,486.95,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62500,1,0,0,1,1,0,0,0,20.13,2,0,9,3,0.75,15,96793,17700,3,10755,4498,74.6,104345,96793,17700,86645
16750,0,0.21,453.05,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,42000,0,1,0,1,0,1,0,0,14.06,0,2,7,0,0.49,10,106531,9400,3,15219,3986,53.7,113250,14702,8600,10088
12750,0,0.12,285.49,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,69000,0,1,0,1,1,0,0,0,5.29,0,1,13,0,0.17,20,258895,31500,8,28766,1455,27.2,286790,5457,2000,0
15000,1,0.21,566.52,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,110000,0,1,0,1,0,1,0,0,22.06,0,0,14,0,0.88,22,78180,53100,8,5584,2974,91,90095,78180,26000,36995
7700,1,0.19,281.95,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,38987,0,1,0,1,0,0,0,1,6.37,0,1,8,0,0.42,12,3874,9200,6,484,1577,70.8,9200,3874,5400,0
35000,0,0.21,946.68,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,92028,0,0,1,1,0,1,0,0,26.77,1,0,18,0,0.79,49,478688,54900,14,26594,5754,79.2,506177,82514,27700,47926
35000,0,0.18,880.61,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,250000,0,1,0,1,1,0,0,0,8.78,1,1,10,1,0.85,23,300180,47500,8,30018,4394,72.5,323396,89645,16000,60516
35000,1,0.25,1382.36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,98000,0,0,1,1,0,0,0,1,7.75,0,4,15,1,0.43,26,15700,36900,8,1047,13076,41.6,36900,15700,22400,0
28000,1,0.08,876.13,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,210000,0,1,0,1,0,1,0,0,13.89,0,0,12,0,0.19,26,277647,41200,9,25241,9188,35.3,351620,108554,14200,129860
10000,1,0.08,312.86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,58000,0,0,1,1,0,0,1,0,15.64,0,0,13,0,0.41,28,174518,17000,5,14543,2155,70.5,193300,19860,7300,16300
12000,1,0.15,413.94,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,30200,1,0,0,1,0,1,0,0,21.38,0,0,15,0,0.63,39,95037,10800,12,7920,783,80.9,104500,10558,4100,7000
28000,0,0.19,723.88,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,74000,0,1,0,1,0,1,0,0,19.01,0,2,32,0,0.83,51,222384,30900,9,7174,3237,79.4,232966,139212,15700,112833
13000,0,0.17,319.95,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,40000,0,1,0,1,0,1,0,0,14.52,0,1,6,0,0.58,10,17982,30900,3,2997,10918,48.7,30900,17982,21300,0
15000,0,0.14,352.85,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,83000,0,1,0,1,0,1,0,0,7.92,5,0,9,0,0.51,28,198635,15700,5,24829,7502,51.6,236450,22375,15500,16500
12000,0,0.11,260.85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,50000,1,0,0,1,0,1,0,0,21.39,0,0,5,0,0.51,25,19550,38200,1,3910,17650,52.6,38200,19550,37200,0
15000,0,0.18,379.76,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,40000,0,0,1,1,1,0,0,0,22.71,0,0,15,0,0.63,40,155113,29700,10,10341,573,96.1,171707,30692,14600,14006
15000,0,0.23,422.78,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,52144,0,0,1,1,0,1,0,0,24.67,2,1,9,0,0.09,14,162215,13800,7,18024,300,0,191589,50033,300,59505
8000,1,0.16,279.72,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,45000,0,0,1,1,1,0,0,0,23.23,0,1,11,0,0.59,15,44656,17000,10,4060,395,96,63280,44656,9800,46280
20000,0,0.17,496.95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,116067,0,1,0,1,0,1,0,0,38.89,0,1,10,0,0.74,26,162162,64400,2,18018,12147,60.7,215046,74690,30900,48446
24000,1,0.11,785.62,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,91783,1,0,0,1,1,0,0,0,19.65,0,0,12,0,0.41,16,38460,70200,9,3496,35428,42.8,96848,38460,61900,26648
1750,1,0.25,69.12,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,45000,0,1,0,1,0,0,0,1,13.78,0,1,7,0,0.15,13,347955,76500,5,49708,64804,15.3,422523,17363,76500,7773
8125,1,0.14,279.64,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,50000,0,1,0,1,0,1,0,0,39.13,0,1,26,0,0.34,51,77611,48900,11,2985,19042,45.7,113434,77611,35100,64534
35000,1,0.13,1174.07,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,75000,0,0,1,1,0,1,0,0,13.33,1,1,15,0,0.22,31,34119,50800,4,2437,31041,26.1,75637,34119,42000,24837
34475,0,0.19,892.79,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,100000,0,1,0,1,0,1,0,0,8.33,0,2,11,0,0.35,22,283110,30900,2,25737,7484,59.1,316118,13185,18300,14218
28200,0,0.17,694.65,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,90000,1,0,0,1,0,1,0,0,21.08,0,2,9,0,0.82,13,282514,16300,1,31390,2779,76.8,310086,64627,12000,63903
27000,1,0.16,944.05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,140000,0,0,1,1,0,0,0,1,1.25,0,0,6,0,0.48,7,4986,10500,3,831,5089,39.4,10500,4986,8400,0
10000,1,0.14,342.56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,33000,0,0,1,1,0,1,0,0,15.6,0,1,7,1,0.48,24,12243,9700,7,2041,2289,64.8,17800,12243,6500,8100
11200,1,0.13,375.71,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,72500,0,1,0,1,0,0,0,1,17.88,0,0,15,0,0.43,17,35365,56300,6,2720,23765,47,69878,35365,44800,12000
3000,1,0.12,98.98,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,62000,0,0,1,1,0,1,0,0,17.52,0,2,13,0,0.48,32,131251,37000,3,10096,3911,80.7,161522,22763,20300,16722
17000,1,0.13,575.51,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,83000,0,1,0,1,0,1,0,0,20.4,7,0,12,1,0.51,33,53518,9000,5,4460,1550,71.8,78078,53518,5500,69078
20000,0,0.17,496.95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,72000,0,1,0,1,1,0,0,0,22.74,0,1,9,0,0.76,10,64470,25800,5,7163,3434,83.9,71880,64470,21300,46080
19600,0,0.13,449.48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,160000,1,0,0,1,0,1,0,0,0.94,1,0,16,0,0.08,32,159735,25200,7,10649,9678,12.8,185543,77489,11100,74843
25000,0,0.13,573.06,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,110000,0,1,0,1,1,0,0,0,7.66,1,2,10,0,0.83,21,238191,29900,4,23819,3925,86.3,255002,24675,28600,0
35000,0,0.26,1039.03,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,242000,0,1,0,1,0,0,1,0,10.8,0,5,11,0,0.43,30,305701,31900,9,27791,113,98.7,365376,93200,8800,97199
25000,1,0.12,824.76,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,85000,1,0,0,1,1,0,0,0,19.61,0,0,21,0,0.62,43,88482,28600,3,4424,3383,80,104054,88482,16900,75454
18000,1,0.07,554.89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,85000,0,0,1,1,0,0,1,0,17.22,0,2,9,0,0.44,19,257795,65300,4,28644,30763,48.5,302425,53543,59700,32099
10725,1,0.18,386.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,29832,0,0,1,1,1,0,0,0,32.94,0,1,11,0,0.83,19,25536,28200,4,2321,1057,93.2,31210,25536,15500,3010
7450,1,0.24,292.25,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,35000,0,0,1,1,0,0,0,1,13.2,0,0,10,0,0.36,14,139036,7900,8,15448,146,90.3,145446,11655,1500,10000
17875,0,0.17,445.59,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,36000,1,0,0,1,0,1,0,0,17.48,0,0,5,1,0.91,13,175169,20400,1,35034,1793,91.2,214469,19589,20400,0
4800,1,0.1,154.86,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,60000,0,0,1,1,1,0,0,0,6.38,2,2,11,0,0.15,30,259729,17400,7,37104,14856,14.6,313944,6799,17400,7544
18000,0,0.14,415.67,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,84000,0,0,1,1,0,1,0,0,23.16,0,2,18,0,0.73,26,197573,32700,7,11622,0,101.9,225220,58867,14600,46520
21000,1,0.18,757.73,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,55000,0,0,1,1,0,1,0,0,15.19,0,0,16,0,0.59,32,322753,55400,9,23054,13012,66.6,348400,32738,39000,0
30300,0,0.21,819.55,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,70000,0,0,1,1,0,1,0,0,32.64,0,0,10,0,0.89,19,269300,71700,1,26930,160,99.7,291716,85743,61800,22516
6000,1,0.17,213.89,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,32000,0,1,0,1,0,1,0,0,24.38,0,0,10,0,0.6,15,100856,16000,3,12607,2727,71.3,114369,17788,9500,10000
10000,1,0.14,341.68,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,50000,0,0,1,1,0,0,0,1,27.96,0,2,13,0,0.43,16,49084,14800,13,4090,6897,42.5,63601,49084,12000,48801
10000,0,0.18,253.18,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,75000,0,1,0,1,0,1,0,0,33.1,1,0,15,0,0.36,43,85688,21800,12,5713,6894,43.5,104921,85688,12200,83121
9600,1,0.13,324.99,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,28000,0,0,1,1,0,1,0,0,31.93,0,1,8,0,0.79,23,70782,9100,2,10111,2000,100,76332,70782,4000,67232
4800,1,0.12,160.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,42000,1,0,0,1,1,0,0,0,14.89,0,1,10,0,0.56,17,12970,9100,3,1297,1662,73.6,20946,12970,6300,11846
10425,1,0.16,364.51,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,40000,1,0,0,1,0,1,0,0,8.67,0,1,11,1,0.25,11,9120,15000,5,912,11230,25.1,21817,9120,15000,6582
18000,1,0.14,619.32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,75000,0,0,1,1,0,1,0,0,15.14,1,0,14,2,0.44,22,192744,16300,8,13767,376,91,204052,57173,4200,51149
4300,1,0.18,155.98,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,32000,1,0,0,1,1,0,0,0,29.67,0,1,17,0,0.65,28,136774,4700,7,8046,157,91.7,135494,136774,1900,130794
